uid,currency_id,main_balance,locked_balance
ID1000002283,XRP,0,
ID1000002283,CGCX,707240.0008,
ID1000002284,BTC,0,
ID1000002284,LTC,0,
ID1000002284,DASH,0,
ID1000002284,ETH,0,
ID1000002284,BCH,0,
ID1000002284,USD,0,
ID1000002284,XRP,0,
ID1000002284,CGCX,40,
ID1000002285,BTC,0,
ID1000002285,LTC,0,
ID1000002285,DASH,0,
ID1000002285,ETH,0,
ID1000002285,BCH,0,
ID1000002285,USD,0,
ID1000002285,XRP,0,
ID1000002285,CGCX,40,
ID1000002286,BTC,0,
ID1000002286,LTC,0,
ID1000002286,DASH,0,
ID1000002286,ETH,0,
ID1000002286,BCH,0,
ID1000002286,USD,0,
ID1000002286,XRP,0,
ID1000002286,CGCX,40,
ID1000002287,BTC,0.000000006,
ID1000002287,LTC,0,
ID1000002287,DASH,0,
ID1000002287,ETH,0.000000004,
ID1000002287,BCH,0,
ID1000002287,USD,0,
ID1000002287,XRP,0,
ID1000002287,CGCX,508555,
ID1000002288,BTC,0,
ID1000002288,LTC,0,
ID1000002288,DASH,0,
ID1000002288,ETH,0,
ID1000002288,BCH,0,
ID1000002288,USD,0,
ID1000002288,XRP,0,
ID1000002288,CGCX,0,
ID1000002289,BTC,0,
ID1000002289,LTC,0,
ID1000002289,DASH,0,
ID1000002289,ETH,0,
ID1000002289,BCH,0,
ID1000002289,USD,0,
ID1000002289,XRP,0,
ID1000002289,CGCX,40,
ID1000002290,BTC,0,
ID1000002290,LTC,0,
ID1000002290,DASH,0,
ID1000002290,ETH,0,
ID1000002290,BCH,0,
ID1000002290,USD,0,
ID1000002290,XRP,0,
ID1000002290,CGCX,40,
ID1000002291,BTC,0,
ID1000002291,LTC,0,
ID1000002291,DASH,0,
ID1000002291,ETH,0,
ID1000002291,BCH,0,
ID1000002291,USD,0,
ID1000002291,XRP,0,
ID1000002291,CGCX,40,
ID1000002292,BTC,0,
ID1000002292,LTC,0,
ID1000002292,DASH,0,
ID1000002292,ETH,0,
ID1000002292,BCH,0,
ID1000002292,USD,0,
ID1000002292,XRP,0,
ID1000002292,CGCX,40,
ID1000002293,BTC,0,
ID1000002293,LTC,0,
ID1000002293,DASH,0,
ID1000002293,ETH,0,
ID1000002293,BCH,0,
ID1000002293,USD,0.303353355,
ID1000002293,XRP,0.000000008,
ID1000002293,CGCX,40,
ID1000002294,BTC,0,
ID1000002294,LTC,0,
ID1000002294,DASH,0,
ID1000002294,ETH,0,
ID1000002294,BCH,0,
ID1000002294,USD,0,
ID1000002294,XRP,0,
ID1000002294,CGCX,0,
ID1000002295,BTC,0,
ID1000002295,LTC,0,
ID1000002295,DASH,0,
ID1000002295,ETH,0,
ID1000002295,BCH,0,
ID1000002295,USD,0,
ID1000002295,XRP,0,
ID1000002295,CGCX,40,
ID1000002296,BTC,0,
ID1000002296,LTC,0,
ID1000002296,DASH,0,
ID1000002296,ETH,0,
ID1000002296,BCH,0,
ID1000002296,USD,0,
ID1000002296,XRP,0,
ID1000002296,CGCX,40,
ID1000002297,BTC,0,
ID1000002297,LTC,0,
ID1000002297,DASH,0,
ID1000002297,ETH,0,
ID1000002297,BCH,0,
ID1000002297,USD,0,
ID1000002297,XRP,0,
ID1000002297,CGCX,40,
ID1000002298,BTC,0,
ID1000002298,LTC,0,
ID1000002298,DASH,0,
ID1000002298,ETH,0,
ID1000002298,BCH,0,
ID1000002298,USD,0,
ID1000002298,XRP,0,
ID1000002298,CGCX,40,
ID1000002299,BTC,0,
ID1000002299,LTC,0,
ID1000002299,DASH,0,
ID1000002299,ETH,0,
ID1000002299,BCH,0,
ID1000002299,USD,0,
ID1000002299,XRP,0,
ID1000002299,CGCX,0,
ID1000002300,BTC,0,
ID1000002300,LTC,0,
ID1000002300,DASH,0,
ID1000002300,ETH,0,
ID1000002300,BCH,0,
ID1000002300,USD,0,
ID1000002300,XRP,0,
ID1000002300,CGCX,0,
ID1000002301,BTC,0,
ID1000002301,LTC,0,
ID1000002301,DASH,0,
ID1000002301,ETH,0,
ID1000002301,BCH,0,
ID1000002301,USD,0,
ID1000002301,XRP,0,
ID1000002301,CGCX,0,
ID1000002302,BTC,0,
ID1000002302,LTC,0,
ID1000002302,DASH,0,
ID1000002302,ETH,0,
ID1000002302,BCH,0,
ID1000002302,USD,0,
ID1000002302,XRP,0,
ID1000002302,CGCX,40,
ID1000002303,BTC,0,
ID1000002303,LTC,0,
ID1000002303,DASH,0,
ID1000002303,ETH,0,
ID1000002303,BCH,0,
ID1000002303,USD,0,
ID1000002303,XRP,0,
ID1000002303,CGCX,40,
ID1000002304,BTC,0,
ID1000002304,LTC,0,
ID1000002304,DASH,0,
ID1000002304,ETH,0,
ID1000002304,BCH,0,
ID1000002304,USD,0,
ID1000002304,XRP,0,
ID1000002304,CGCX,40,
ID1000002305,BTC,0,
ID1000002305,LTC,0,
ID1000002305,DASH,0,
ID1000002305,ETH,0,
ID1000002305,BCH,0,
ID1000002305,USD,0,
ID1000002305,XRP,0,
ID1000002305,CGCX,40,
ID1000002306,BTC,0,
ID1000002306,LTC,0,
ID1000002306,DASH,0,
ID1000002306,ETH,0,
ID1000002306,BCH,0,
ID1000002306,USD,0,
ID1000002306,XRP,0,
ID1000002306,CGCX,0,
ID1000002307,BTC,0,
ID1000002307,LTC,0,
ID1000002307,DASH,0,
ID1000002307,ETH,0,
ID1000002307,BCH,0,
ID1000002307,USD,0,
ID1000002307,XRP,0,
ID1000002307,CGCX,0,
ID1000002308,BTC,0,
ID1000002308,LTC,0,
ID1000002308,DASH,0,
ID1000002308,ETH,0,
ID1000002308,BCH,0,
ID1000002308,USD,0,
ID1000002308,XRP,0,
ID1000002308,CGCX,40,
ID1000002309,BTC,0,
ID1000002309,LTC,0,
ID1000002309,DASH,0,
ID1000002309,ETH,0,
ID1000002309,BCH,0,
ID1000002309,USD,0,
ID1000002309,XRP,0,
ID1000002309,CGCX,0,
ID1000002310,BTC,0,
ID1000002310,LTC,0,
ID1000002310,DASH,0,
ID1000002310,ETH,0,
ID1000002310,BCH,0,
ID1000002310,USD,0,
ID1000002310,XRP,0,
ID1000002310,CGCX,0,
ID1000002311,BTC,0.000000003,
ID1000002311,LTC,0,
ID1000002311,DASH,0,
ID1000002311,ETH,0,
ID1000002311,BCH,0,
ID1000002311,USD,0.003377539,
ID1000002311,XRP,0,
ID1000002311,CGCX,0.00052513,
ID1000002312,BTC,0,
ID1000002312,LTC,0,
ID1000002312,DASH,0,
ID1000002312,ETH,0,
ID1000002312,BCH,0,
ID1000002312,USD,0,
ID1000002312,XRP,0,
ID1000002312,CGCX,40,
ID1000002313,BTC,0,
ID1000002313,LTC,0,
ID1000002313,DASH,0,
ID1000002313,ETH,0,
ID1000002313,BCH,0,
ID1000002313,USD,0,
ID1000002313,XRP,0,
ID1000002313,CGCX,40,
ID1000002314,BTC,0,
ID1000002314,LTC,0,
ID1000002314,DASH,0,
ID1000002314,ETH,0,
ID1000002314,BCH,0,
ID1000002314,USD,0,
ID1000002314,XRP,0,
ID1000002314,CGCX,40,
ID1000002315,BTC,0,
ID1000002315,LTC,0,
ID1000002315,DASH,0,
ID1000002315,ETH,0,
ID1000002315,BCH,0,
ID1000002315,USD,0,
ID1000002315,XRP,0,
ID1000002315,CGCX,40,
ID1000002316,BTC,0,
ID1000002316,LTC,0,
ID1000002316,DASH,0,
ID1000002316,ETH,0,
ID1000002316,BCH,0,
ID1000002316,USD,0,
ID1000002316,XRP,0,
ID1000002316,CGCX,140,
ID1000002317,BTC,0,
ID1000002317,LTC,0,
ID1000002317,DASH,0,
ID1000002317,ETH,0,
ID1000002317,BCH,0,
ID1000002317,USD,0,
ID1000002317,XRP,0,
ID1000002317,CGCX,40,
ID1000002318,BTC,0,
ID1000002318,LTC,0,
ID1000002318,DASH,0,
ID1000002318,ETH,0,
ID1000002318,BCH,0,
ID1000002318,USD,0,
ID1000002318,XRP,0,
ID1000002318,CGCX,40,
ID1000002319,BTC,0,
ID1000002319,LTC,0,
ID1000002319,DASH,0,
ID1000002319,ETH,0,
ID1000002319,BCH,0,
ID1000002319,USD,0,
ID1000002319,XRP,0,
ID1000002319,CGCX,0,
ID1000002320,BTC,0,
ID1000002320,LTC,0,
ID1000002320,DASH,0,
ID1000002320,ETH,0,
ID1000002320,BCH,0,
ID1000002320,USD,0,
ID1000002320,XRP,0,
ID1000002320,CGCX,40,
ID1000002321,BTC,0,
ID1000002321,LTC,0,
ID1000002321,DASH,0,
ID1000002321,ETH,0,
ID1000002321,BCH,0,
ID1000002321,USD,0,
ID1000002321,XRP,0,
ID1000002321,CGCX,40,
ID1000002322,BTC,0,
ID1000002322,LTC,0,
ID1000002322,DASH,0,
ID1000002322,ETH,0,
ID1000002322,BCH,0,
ID1000002322,USD,0,
ID1000002322,XRP,0,
ID1000002322,CGCX,40,
ID1000002323,BTC,0,
ID1000002323,LTC,0,
ID1000002323,DASH,0,
ID1000002323,ETH,0,
ID1000002323,BCH,0,
ID1000002323,USD,0,
ID1000002323,XRP,0,
ID1000002323,CGCX,40,
ID1000002324,BTC,0,
ID1000002324,LTC,0,
ID1000002324,DASH,0,
ID1000002324,ETH,0,
ID1000002324,BCH,0,
ID1000002324,USD,0,
ID1000002324,XRP,0,
ID1000002324,CGCX,40,
ID1000002325,BTC,0,
ID1000002325,LTC,0,
ID1000002325,DASH,0,
ID1000002325,ETH,0,
ID1000002325,BCH,0,
ID1000002325,USD,0,
ID1000002325,XRP,0,
ID1000002325,CGCX,40,
ID1000002326,BTC,0,
ID1000002326,LTC,0,
ID1000002326,DASH,0,
ID1000002326,ETH,0,
ID1000002326,BCH,0,
ID1000002326,USD,0,
ID1000002326,XRP,0,
ID1000002326,CGCX,0,
ID1000002327,BTC,0,
ID1000002327,LTC,0,
ID1000002327,DASH,0,
ID1000002327,ETH,0,
ID1000002327,BCH,0,
ID1000002327,USD,0,
ID1000002327,XRP,0,
ID1000002327,CGCX,40,
ID1000002328,BTC,0,
ID1000002328,LTC,0,
ID1000002328,DASH,0,
ID1000002328,ETH,0.03,
ID1000002328,BCH,0,
ID1000002328,USD,0,
ID1000002328,XRP,0,
ID1000002328,CGCX,40,
ID1000002329,BTC,0,
ID1000002329,LTC,0,
ID1000002329,DASH,0,
ID1000002329,ETH,0,
ID1000002329,BCH,0,
ID1000002329,USD,0,
ID1000002329,XRP,0,
ID1000002329,CGCX,40,
ID1000002330,BTC,0,
ID1000002330,LTC,0,
ID1000002330,DASH,0,
ID1000002330,ETH,0,
ID1000002330,BCH,0,
ID1000002330,USD,0,
ID1000002330,XRP,0,
ID1000002330,CGCX,40,
ID1000002331,BTC,0.000000007,
ID1000002331,LTC,0,
ID1000002331,DASH,0,
ID1000002331,ETH,0,
ID1000002331,BCH,0,
ID1000002331,USD,2.736435393,
ID1000002331,XRP,0,
ID1000002331,CGCX,45.29385639,
ID1000002332,BTC,0,
ID1000002332,LTC,0,
ID1000002332,DASH,0,
ID1000002332,ETH,0,
ID1000002332,BCH,0,
ID1000002332,USD,0,
ID1000002332,XRP,0,
ID1000002332,CGCX,40,
ID1000002333,BTC,0,
ID1000002333,LTC,0,
ID1000002333,DASH,0,
ID1000002333,ETH,0,
ID1000002333,BCH,0,
ID1000002333,USD,0,
ID1000002333,XRP,0,
ID1000002333,CGCX,69.95,
ID1000002334,BTC,0,
ID1000002334,LTC,0,
ID1000002334,DASH,0,
ID1000002334,ETH,0,
ID1000002334,BCH,0,
ID1000002334,USD,0,
ID1000002334,XRP,0,
ID1000002334,CGCX,40,
ID1000002335,BTC,0.000000005,
ID1000002335,LTC,0,
ID1000002335,DASH,0,
ID1000002335,ETH,0.000000006,
ID1000002335,BCH,0,
ID1000002335,USD,0,
ID1000002335,XRP,0,
ID1000002335,CGCX,0,
ID1000002336,BTC,0,
ID1000002336,LTC,0,
ID1000002336,DASH,0,
ID1000002336,ETH,0,
ID1000002336,BCH,0,
ID1000002336,USD,0,
ID1000002336,XRP,0,
ID1000002336,CGCX,40,
ID1000002337,BTC,0.000017163,
ID1000002337,LTC,0,
ID1000002337,DASH,0,
ID1000002337,ETH,0,
ID1000002337,BCH,0,
ID1000002337,USD,0,
ID1000002337,XRP,0,
ID1000002337,CGCX,0,
ID1000002338,BTC,0,
ID1000002338,LTC,0,
ID1000002338,DASH,0,
ID1000002338,ETH,0,
ID1000002338,BCH,0,
ID1000002338,USD,0,
ID1000002338,XRP,0,
ID1000002338,CGCX,34040,
ID1000002339,BTC,0,
ID1000002339,LTC,0,
ID1000002339,DASH,0,
ID1000002339,ETH,0,
ID1000002339,BCH,0,
ID1000002339,USD,0,
ID1000002339,XRP,0,
ID1000002339,CGCX,40,
ID1000002340,BTC,0,
ID1000002340,LTC,0,
ID1000002340,DASH,0,
ID1000002340,ETH,0,
ID1000002340,BCH,0,
ID1000002340,USD,0,
ID1000002340,XRP,0,
ID1000002340,CGCX,40,
ID1000002341,BTC,0,
ID1000002341,LTC,0,
ID1000002341,DASH,0,
ID1000002341,ETH,0,
ID1000002341,BCH,0,
ID1000002341,USD,0,
ID1000002341,XRP,0,
ID1000002341,CGCX,0,
ID1000002342,BTC,0,
ID1000002342,LTC,0,
ID1000002342,DASH,0,
ID1000002342,ETH,0,
ID1000002342,BCH,0,
ID1000002342,USD,0,
ID1000002342,XRP,0,
ID1000002342,CGCX,40,
ID1000002343,BTC,0,
ID1000002343,LTC,0,
ID1000002343,DASH,0,
ID1000002343,ETH,0,
ID1000002343,BCH,0,
ID1000002343,USD,0,
ID1000002343,XRP,0,
ID1000002343,CGCX,40,
ID1000002344,BTC,0,
ID1000002344,LTC,0,
ID1000002344,DASH,0,
ID1000002344,ETH,0,
ID1000002344,BCH,0,
ID1000002344,USD,0.056173745,
ID1000002344,XRP,0,
ID1000002344,CGCX,40,
ID1000002345,BTC,0,
ID1000002345,LTC,0,
ID1000002345,DASH,0,
ID1000002345,ETH,0,
ID1000002345,BCH,0,
ID1000002345,USD,0,
ID1000002345,XRP,0,
ID1000002345,CGCX,40,
ID1000002346,BTC,0,
ID1000002346,LTC,0,
ID1000002346,DASH,0,
ID1000002346,ETH,0,
ID1000002346,BCH,0,
ID1000002346,USD,0,
ID1000002346,XRP,0,
ID1000002346,CGCX,40,
ID1000002347,BTC,0,
ID1000002347,LTC,0,
ID1000002347,DASH,0,
ID1000002347,ETH,0,
ID1000002347,BCH,0,
ID1000002347,USD,0,
ID1000002347,XRP,0,
ID1000002347,CGCX,40,
ID1000002348,BTC,0,
ID1000002348,LTC,0,
ID1000002348,DASH,0,
ID1000002348,ETH,0,
ID1000002348,BCH,0,
ID1000002348,USD,0,
ID1000002348,XRP,0,
ID1000002348,CGCX,0,
ID1000002349,BTC,0,
ID1000002349,LTC,0,
ID1000002349,DASH,0,
ID1000002349,ETH,0,
ID1000002349,BCH,0,
ID1000002349,USD,0,
ID1000002349,XRP,0,
ID1000002349,CGCX,40,
ID1000002350,BTC,0,
ID1000002350,LTC,0,
ID1000002350,DASH,0,
ID1000002350,ETH,0,
ID1000002350,BCH,0,
ID1000002350,USD,50,
ID1000002350,XRP,0,
ID1000002350,CGCX,40,
ID1000002351,BTC,0,
ID1000002351,LTC,0,
ID1000002351,DASH,0,
ID1000002351,ETH,0,
ID1000002351,BCH,0,
ID1000002351,USD,0,
ID1000002351,XRP,0,
ID1000002351,CGCX,40,
ID1000002352,BTC,0,
ID1000002352,LTC,0,
ID1000002352,DASH,0,
ID1000002352,ETH,0,
ID1000002352,BCH,0,
ID1000002352,USD,0,
ID1000002352,XRP,0,
ID1000002352,CGCX,40,
ID1000002353,BTC,0,
ID1000002353,LTC,0,
ID1000002353,DASH,0,
ID1000002353,ETH,0,
ID1000002353,BCH,0,
ID1000002353,USD,0,
ID1000002353,XRP,0,
ID1000002353,CGCX,40,
ID1000002354,BTC,0,
ID1000002354,LTC,0,
ID1000002354,DASH,0,
ID1000002354,ETH,0,
ID1000002354,BCH,0,
ID1000002354,USD,0,
ID1000002354,XRP,0,
ID1000002354,CGCX,40,
ID1000002355,BTC,0,
ID1000002355,LTC,0,
ID1000002355,DASH,0,
ID1000002355,ETH,0,
ID1000002355,BCH,0,
ID1000002355,USD,0,
ID1000002355,XRP,0,
ID1000002355,CGCX,40,
ID1000002356,BTC,0,
ID1000002356,LTC,0,
ID1000002356,DASH,0,
ID1000002356,ETH,0,
ID1000002356,BCH,0,
ID1000002356,USD,0,
ID1000002356,XRP,0,
ID1000002356,CGCX,40,
ID1000002357,BTC,0,
ID1000002357,LTC,0,
ID1000002357,DASH,0,
ID1000002357,ETH,0,
ID1000002357,BCH,0,
ID1000002357,USD,0,
ID1000002357,XRP,0,
ID1000002357,CGCX,0,
ID1000002358,BTC,0,
ID1000002358,LTC,0,
ID1000002358,DASH,0,
ID1000002358,ETH,0,
ID1000002358,BCH,0,
ID1000002358,USD,0,
ID1000002358,XRP,0,
ID1000002358,CGCX,40,
ID1000002359,BTC,0,
ID1000002359,LTC,0,
ID1000002359,DASH,0,
ID1000002359,ETH,0,
ID1000002359,BCH,0,
ID1000002359,USD,0,
ID1000002359,XRP,0,
ID1000002359,CGCX,40,
ID1000002360,BTC,0,
ID1000002360,LTC,0,
ID1000002360,DASH,0,
ID1000002360,ETH,0,
ID1000002360,BCH,0,
ID1000002360,USD,0,
ID1000002360,XRP,0,
ID1000002360,CGCX,40,
ID1000002361,BTC,0,
ID1000002361,LTC,0,
ID1000002361,DASH,0,
ID1000002361,ETH,0,
ID1000002361,BCH,0,
ID1000002361,USD,0,
ID1000002361,XRP,0,
ID1000002361,CGCX,40,
ID1000002362,BTC,0,
ID1000002362,LTC,0,
ID1000002362,DASH,0,
ID1000002362,ETH,0,
ID1000002362,BCH,0,
ID1000002362,USD,0,
ID1000002362,XRP,0,
ID1000002362,CGCX,0,
ID1000002363,BTC,0,
ID1000002363,LTC,0,
ID1000002363,DASH,0,
ID1000002363,ETH,0,
ID1000002363,BCH,0,
ID1000002363,USD,0.02236034,
ID1000002363,XRP,0,
ID1000002363,CGCX,40,
ID1000002364,BTC,0,
ID1000002364,LTC,0,
ID1000002364,DASH,0,
ID1000002364,ETH,0,
ID1000002364,BCH,0,
ID1000002364,USD,0,
ID1000002364,XRP,0,
ID1000002364,CGCX,40,
ID1000002365,BTC,0,
ID1000002365,LTC,0,
ID1000002365,DASH,0,
ID1000002365,ETH,0,
ID1000002365,BCH,0,
ID1000002365,USD,0,
ID1000002365,XRP,0,
ID1000002365,CGCX,0,
ID1000002366,BTC,0,
ID1000002366,LTC,0,
ID1000002366,DASH,0,
ID1000002366,ETH,0,
ID1000002366,BCH,0,
ID1000002366,USD,0,
ID1000002366,XRP,0,
ID1000002366,CGCX,40,
ID1000002367,BTC,0,
ID1000002367,LTC,0,
ID1000002367,DASH,0,
ID1000002367,ETH,0,
ID1000002367,BCH,0,
ID1000002367,USD,0,
ID1000002367,XRP,0,
ID1000002367,CGCX,40,
ID1000002368,BTC,0,
ID1000002368,LTC,0,
ID1000002368,DASH,0,
ID1000002368,ETH,0,
ID1000002368,BCH,0,
ID1000002368,USD,0,
ID1000002368,XRP,0,
ID1000002368,CGCX,40,
ID1000002369,BTC,0,
ID1000002369,LTC,0,
ID1000002369,DASH,0,
ID1000002369,ETH,0,
ID1000002369,BCH,0,
ID1000002369,USD,0,
ID1000002369,XRP,0,
ID1000002369,CGCX,40,
ID1000002370,BTC,0,
ID1000002370,LTC,0,
ID1000002370,DASH,0,
ID1000002370,ETH,0,
ID1000002370,BCH,0,
ID1000002370,USD,0,
ID1000002370,XRP,0,
ID1000002370,CGCX,40,
ID1000002371,BTC,0,
ID1000002371,LTC,0,
ID1000002371,DASH,0,
ID1000002371,ETH,0,
ID1000002371,BCH,0,
ID1000002371,USD,0,
ID1000002371,XRP,0,
ID1000002371,CGCX,3404.382839,
ID1000002372,BTC,0,
ID1000002372,LTC,0,
ID1000002372,DASH,0,
ID1000002372,ETH,0,
ID1000002372,BCH,0,
ID1000002372,USD,0,
ID1000002372,XRP,0,
ID1000002372,CGCX,40,
ID1000002373,BTC,0,
ID1000002373,LTC,0,
ID1000002373,DASH,0,
ID1000002373,ETH,0,
ID1000002373,BCH,0,
ID1000002373,USD,0,
ID1000002373,XRP,0,
ID1000002373,CGCX,40,
ID1000002374,BTC,0,
ID1000002374,LTC,0,
ID1000002374,DASH,0,
ID1000002374,ETH,0,
ID1000002374,BCH,0,
ID1000002374,USD,0,
ID1000002374,XRP,0,
ID1000002374,CGCX,40,
ID1000002375,BTC,0,
ID1000002375,LTC,0,
ID1000002375,DASH,0,
ID1000002375,ETH,0,
ID1000002375,BCH,0,
ID1000002375,USD,0,
ID1000002375,XRP,0,
ID1000002375,CGCX,0,
ID1000002376,BTC,0,
ID1000002376,LTC,0,
ID1000002376,DASH,0,
ID1000002376,ETH,0,
ID1000002376,BCH,0,
ID1000002376,USD,0,
ID1000002376,XRP,0,
ID1000002376,CGCX,40,
ID1000002377,BTC,0,
ID1000002377,LTC,0,
ID1000002377,DASH,0,
ID1000002377,ETH,0,
ID1000002377,BCH,0,
ID1000002377,USD,0.728611431,
ID1000002377,XRP,0,
ID1000002377,CGCX,40.00000048,
ID1000002378,BTC,0.00005283,
ID1000002378,LTC,0.00664134,
ID1000002378,DASH,0.00246853,
ID1000002378,ETH,0.00156,
ID1000002378,BCH,0,
ID1000002378,USD,0,
ID1000002378,XRP,0,
ID1000002378,CGCX,40,
ID1000002379,BTC,0,
ID1000002379,LTC,0,
ID1000002379,DASH,0,
ID1000002379,ETH,0,
ID1000002379,BCH,0,
ID1000002379,USD,0,
ID1000002379,XRP,0,
ID1000002379,CGCX,40,
ID1000002380,BTC,0,
ID1000002380,LTC,0,
ID1000002380,DASH,0,
ID1000002380,ETH,0,
ID1000002380,BCH,0,
ID1000002380,USD,0,
ID1000002380,XRP,0,
ID1000002380,CGCX,40,
ID1000002381,BTC,0,
ID1000002381,LTC,0,
ID1000002381,DASH,0,
ID1000002381,ETH,0,
ID1000002381,BCH,0,
ID1000002381,USD,0,
ID1000002381,XRP,0,
ID1000002381,CGCX,0,
ID1000002382,BTC,0,
ID1000002382,LTC,0,
ID1000002382,DASH,0,
ID1000002382,ETH,0,
ID1000002382,BCH,0,
ID1000002382,USD,0,
ID1000002382,XRP,0,
ID1000002382,CGCX,40,
ID1000002383,BTC,0,
ID1000002383,LTC,0,
ID1000002383,DASH,0,
ID1000002383,ETH,0,
ID1000002383,BCH,0,
ID1000002383,USD,0,
ID1000002383,XRP,0,
ID1000002383,CGCX,40,
ID1000002384,BTC,0,
ID1000002384,LTC,0,
ID1000002384,DASH,0,
ID1000002384,ETH,0,
ID1000002384,BCH,0,
ID1000002384,USD,0,
ID1000002384,XRP,0,
ID1000002384,CGCX,40,
ID1000002385,BTC,0.000000458,
ID1000002385,LTC,0,
ID1000002385,DASH,0,
ID1000002385,ETH,0,
ID1000002385,BCH,0,
ID1000002385,USD,0.21506318,
ID1000002385,XRP,0,
ID1000002385,CGCX,40.00161705,
ID1000002386,BTC,0,
ID1000002386,LTC,0,
ID1000002386,DASH,0,
ID1000002386,ETH,0,
ID1000002386,BCH,0,
ID1000002386,USD,0,
ID1000002386,XRP,0,
ID1000002386,CGCX,40,
ID1000002387,BTC,0,
ID1000002387,LTC,0,
ID1000002387,DASH,0,
ID1000002387,ETH,0,
ID1000002387,BCH,0,
ID1000002387,USD,0,
ID1000002387,XRP,0,
ID1000002387,CGCX,40,
ID1000002388,BTC,0,
ID1000002388,LTC,0,
ID1000002388,DASH,0,
ID1000002388,ETH,0,
ID1000002388,BCH,0,
ID1000002388,USD,0,
ID1000002388,XRP,0,
ID1000002388,CGCX,40,
ID1000002389,BTC,0,
ID1000002389,LTC,0,
ID1000002389,DASH,0,
ID1000002389,ETH,0,
ID1000002389,BCH,0,
ID1000002389,USD,0,
ID1000002389,XRP,0,
ID1000002389,CGCX,40,
ID1000002390,BTC,0,
ID1000002390,LTC,0,
ID1000002390,DASH,0,
ID1000002390,ETH,0,
ID1000002390,BCH,0,
ID1000002390,USD,0.0999075,
ID1000002390,XRP,0,
ID1000002390,CGCX,40.55099858,
ID1000002391,BTC,0.002182181,
ID1000002391,LTC,0,
ID1000002391,DASH,0,
ID1000002391,ETH,0,
ID1000002391,BCH,0,
ID1000002391,USD,0,
ID1000002391,XRP,0,
ID1000002391,CGCX,0.850766162,
ID1000002392,BTC,0,
ID1000002392,LTC,0,
ID1000002392,DASH,0,
ID1000002392,ETH,0,
ID1000002392,BCH,0,
ID1000002392,USD,0.013918836,
ID1000002392,XRP,0,
ID1000002392,CGCX,40.64343118,
ID1000002393,BTC,0,
ID1000002393,LTC,0,
ID1000002393,DASH,0,
ID1000002393,ETH,0,
ID1000002393,BCH,0,
ID1000002393,USD,0,
ID1000002393,XRP,0,
ID1000002393,CGCX,40,
ID1000002394,BTC,0,
ID1000002394,LTC,0,
ID1000002394,DASH,0,
ID1000002394,ETH,0,
ID1000002394,BCH,0,
ID1000002394,USD,0,
ID1000002394,XRP,0,
ID1000002394,CGCX,40,
ID1000002395,BTC,0,
ID1000002395,LTC,0,
ID1000002395,DASH,0,
ID1000002395,ETH,0,
ID1000002395,BCH,0,
ID1000002395,USD,0,
ID1000002395,XRP,0,
ID1000002395,CGCX,40,
ID1000002396,BTC,0,
ID1000002396,LTC,0,
ID1000002396,DASH,0,
ID1000002396,ETH,0,
ID1000002396,BCH,0,
ID1000002396,USD,0,
ID1000002396,XRP,0,
ID1000002396,CGCX,0,
ID1000002397,BTC,0,
ID1000002397,LTC,0,
ID1000002397,DASH,0,
ID1000002397,ETH,0,
ID1000002397,BCH,0,
ID1000002397,USD,0,
ID1000002397,XRP,0,
ID1000002397,CGCX,40,
ID1000002398,BTC,0,
ID1000002398,LTC,0,
ID1000002398,DASH,0,
ID1000002398,ETH,0,
ID1000002398,BCH,0,
ID1000002398,USD,0,
ID1000002398,XRP,0,
ID1000002398,CGCX,40,
ID1000002399,BTC,0,
ID1000002399,LTC,0,
ID1000002399,DASH,0,
ID1000002399,ETH,0,
ID1000002399,BCH,0,
ID1000002399,USD,0,
ID1000002399,XRP,0,
ID1000002399,CGCX,40,
ID1000002400,BTC,0,
ID1000002400,LTC,0,
ID1000002400,DASH,0,
ID1000002400,ETH,0,
ID1000002400,BCH,0,
ID1000002400,USD,0,
ID1000002400,XRP,0,
ID1000002400,CGCX,40,
ID1000002401,BTC,0,
ID1000002401,LTC,0,
ID1000002401,DASH,0,
ID1000002401,ETH,0,
ID1000002401,BCH,0,
ID1000002401,USD,0.046658047,
ID1000002401,XRP,0,
ID1000002401,CGCX,307.2432168,
ID1000002402,BTC,0,
ID1000002402,LTC,0,
ID1000002402,DASH,0,
ID1000002402,ETH,0,
ID1000002402,BCH,0,
ID1000002402,USD,0,
ID1000002402,XRP,0,
ID1000002402,CGCX,40,
ID1000002403,BTC,0,
ID1000002403,LTC,0,
ID1000002403,DASH,0,
ID1000002403,ETH,0.000000005,
ID1000002403,BCH,0,
ID1000002403,USD,0.001956,
ID1000002403,XRP,0,
ID1000002403,CGCX,64.53229358,
ID1000002404,BTC,0,
ID1000002404,LTC,0,
ID1000002404,DASH,0,
ID1000002404,ETH,0,
ID1000002404,BCH,0,
ID1000002404,USD,0,
ID1000002404,XRP,0,
ID1000002404,CGCX,40,
ID1000002405,BTC,0,
ID1000002405,LTC,0,
ID1000002405,DASH,0,
ID1000002405,ETH,0,
ID1000002405,BCH,0,
ID1000002405,USD,0,
ID1000002405,XRP,0,
ID1000002405,CGCX,40,
ID1000002406,BTC,0,
ID1000002406,LTC,0,
ID1000002406,DASH,0,
ID1000002406,ETH,0,
ID1000002406,BCH,0,
ID1000002406,USD,0,
ID1000002406,XRP,0,
ID1000002406,CGCX,40,
ID1000002407,BTC,0,
